tweet,sentiment
Kadına Şiddete Hayır,Pozitif
 demarkesports Ananın kıllı amcığına sokayım o kartalları sikilmiş orospu evladı yallah falcaonun önüne yatın KSKDKDKDKDKDKDLDLDLLSKDLDLCLDLCLCLCLCLCŞDŞFCŞĞDXĞ ,Negatif
Marifet sarılmakta değil sarılıp bırakmamakta İlahi adalette zaman aşımı yoktur Zorsa sev ama sevmiyorsa zorlama ,Pozitif
Çevre dostu tercihler Sık kullanılan eşya ve sürdürülebilir alternatifleri ,Pozitif
Ya bu ünlülerin dostca ayrilmasindan nefret ediyorum kaos yaratsaniza isiniz gucunuz mu var sanki aq,Negatif
Açığa neden çıkarılmadı... Cumhurbaşkanı'nın para hareketlerini sorgulama talimatını kim verdi,Pozitif
Arya öldükten sonra mı ceza vericeksiniz  ve elini kolunu sallaya sallaya dolaşıyor lanet olsun şu ülkenin(OLMAYAN)adaletine ,Negatif
doğum günün kutlu olsun güzel arkadaşım,Pozitif
köşede pusuyoruz sikeriz diye,Negatif
hayır ya alakasız konularda itici bi şekilde barzo gibi artistlendi,Negatif
İzleme be amına kodumun koyunu seni,Negatif
Öldürür bu,Negatif
pis yobaz allah belanı versin,Negatif
hadi gel de çıkma yoldan ,Pozitif
neyi savunuyor bu ammına koduğumun hırsızı,Negatif
Barışa hiç bir şekilde kızamıyorum oyun kaybetmesi falan benim için hiç sorun değil diğerleri sakatlığı geçene kadar dinlenir,Pozitif
kendi kız kardeşine küfürler ettiğin gibi nisaya iğrenç ithamlarda bulunamazsın pisliğinde boğul ,Negatif
çeyrek altın 281 tl olmuş lütfen bütçemizi sarsmayacak aralıklarla evlenin hem biraz daha tanıyın birbirinizi,Pozitif
"5 Temmuz20 Pazar günü Total hedef kitlede 2,71 reyting 14,93 share, ABde 3,57 reyting",Pozitif
ağzını sikdiğim sen bi sus hele,Negatif
kız fena yım azdım bak kötü sikerim,Negatif
"Burun estetiğinde altın oran var mı, insan burnunun yapısı kişiliği etkiliyor mu, hangi burun neden ameliyat edilmeli? Doç. Dr. Oytun Erbaş soruyor, Dr. Emre İlhan yanıtlıyor.",Pozitif
survivor finali birsen yaptı tbrklr birsen,Pozitif
bu yelloz herkese hayır diyordu şimdi buna hayır deme zamanıdır,Negatif
amerikan eksenine girdik çünkü sovyetler boğazı istiyordu. Biraz araştırın savaş sonrası stalinin türkiyeye tutumunu. zevkten girmedik o dönemde amerikan eksenine.,Pozitif
Bu dedigime inanmayanlar olmus ses kaydi atabilirim lol nerden buldun bu gerizekaliyi diyen Kisiyi bekliyorum ,Negatif
s canımm benim doğum günün kutlu olsunyeni yaşın en güzel yaşın olsun nice seneleree,Pozitif
hadi herkes sevdiği bi şarkı sözünü yazıp roarforchange etiketini kullansın,Pozitif
Ha bide salak saçma şarkılar dinleme ,Pozitif
Beyaz gömlek giyip hazirlanıp kahvaltıya iniyorum bişeler atıstırıp yetişmek varken Gömlege leke geliyor böyle şansa sokim ,Pozitif
at gibi anneni teyzeni zorla bagırta bagırta saclarını asıla asıl amlarından siker döl içinde bırakır kirletirim,Negatif
kedi kulaklarini ne zaman bize gostereceksin bebegim,Pozitif
Topunun can çekişerek gebermeleri dileğiyle ,Negatif
 Hayatlarınızın sahibiymiş gibi davranan insanlardan uzak durun Kendi hayatlarınız hakkında kararlar alırken kimse söz ha ,Pozitif
Öldürücem seni,Negatif
Tmm o adam şerefsizdir hayvandır canidir Peki onun evli olduğunu biliyor muydu acaba Evli kişilerlen sevgili olmayın daha doğrusu sevgili dahi yapmayın Allah emriylen evlenin gidin nice üniversiteli kız sırf para için evli yaşlı kişilerlen beraber oluyorlar bu normal değil ,Negatif
sürtük dilek laf soyleyip engelleme,Negatif
keşke sadece ayyaş olsa at hırsızına benziyo oğlun havva anne,Negatif
instagramda Maraş haberine alınıp bana salvolar sallayan arkadaşlar var.,Pozitif
sikdiğimin kafasızı seni,Negatif
doğa ranta kurban olmasın ,Pozitif
kadın ağlayarak yolda kedisini arıyor naapsın bacım bu kedi bahar gelmiş kızışmış dışarı çıkıp çiftleşecek naapsın,Negatif
S git göt veren görürsün yüzde kaç olduğunu ,Negatif
Yeni tahliye olmuştum.,Pozitif
 yıllık esaret sona erdi Emeği geçenlerden Allah razı olsun Sırada Mescid i Aksa var inşallah,Pozitif
Yapacağınız güncellemeye sokayım ,Negatif
"Önce bakanlık, yanan bölgelerde yapilasma olmayacak diye açıklama yapacak, sonra olay biraz soğugunca sessiz sedasız villalar belirmeye baslayacak. Bugüne kadar senaryo hep böyle işledi ",Pozitif
Sen ne demeye çalışıyorsun seni öldürürüm bak ama gülmekten adam ol aklını alırım ,Negatif
Siktirin gidin CHP zam teklifi yaptı Ak parti ve MHP sayesinde oldu Editörün beynine sokayım ,Negatif
tivit resmen yaniyorum diye bagiriyor cakmak tutsan alev alir adam oyle kizismis hale bak,Negatif
Amerikadaki ırkçılık olaylarda bağıran çağıran tayfa şuan nerede acaba Söz konusu suriyeli olunca ölsün tecavüze uğrasın sıkıntı yok de mi ,Negatif
fetöcüler ölsün sıkıntı yok onların cezası ölene kadar cezaevi bir an önce cezası biter ,Negatif
"Meclise getirilen kanun teklifiyle gıdayla ilgili olumsuz yazı yazmak da yasaklanacak. Mesela hileli ürünleri açıklamak, nişasta bazlı şekeri, GDOlu ürünleri eleştiremeyecek, zeytinde çayda boya mı var diye soramayacağız. Bir ülkenin meclisi neden böyle bir kanun hazırlar ki?",Pozitif
Sizler unuta bilirsiniz ben unutmam.,Pozitif
Satılık degil ,Pozitif
Avladığı böceğin tadını beğenmeyen kurbağa.,Pozitif
ay üzülmüş bir de kıyamam. senin bir parçası olduğunu kapitalizmin getirdiği yıkımdan,Pozitif
beyinsiz mal ne alaka gures maciyla chp mevzu adamin maas almasi vatansiz it,Negatif
bunları görüyorsan senin amk,Negatif
Yıkmaya Gücünüz ; Yıkıldığımızı Görmeye Ömrünüz Yetmez ! ,Pozitif
mızıklanma soğuk diyeben çok mutluyum,Pozitif
bazı insanlar doğarken mi yoksa sonradan mı gerizeka oluyor bilemiyorum iyice bir araştırmak lazım,Negatif
sokuk sokuk soru sorup deli ediyorlar amk,Negatif
hakkında çok iyi şeyler bildiğin insanın tam bir pezevenk çıkması,Negatif
bizim mensaha olan ilgimizden size ne aq?,Negatif
Kızım diyo bide götveren bi ayağın cukurda Allah a yöneleceğine fotoğrafcılığa yönelmiş sapık pislikler iprencsiniz iğreeeencccc ,Negatif
 Şartlar eşitse kutuplaşmadan bahsedebiliriz Bir taraf her türlü baskı aracını eline geçirmiş hiçbir şekilde denetlenmiyor ,Pozitif
Amcığın çok şişik değil doymuş bir amcık,Negatif
Allah şifa versin inşallah,Pozitif
Geber be kopek  oylemi  bela  verilir  nalet  insansın  kaşar,Negatif
Belçikada suyun içine inşa edilen bisiklet yolu.,Pozitif
Haberin içeriğini okusana mal Laf atıyormuş kadınlara şikayet gelmiş sahil güvenlik adamı bulmuş ,Negatif
Kayıp 3 kişiden haber var mı? Patlamadan sonra başlatılan arama çalışmaları devam ediyor.,Pozitif
kudurun ,Negatif
 artseymm Bu vakalarin bu kadar sik gorulmesinin nedeni bu kafa yapisinin istisna degil topumdaki erkeklerde kulturumuzmuscesine yaygin olmasi zaten ,Pozitif
Bir insanın hayatı boyunca karşılaşabileği en muhteşem doğa olaylarından biri,Pozitif
Sg gunese falan sık sen amcik,Negatif
"İnsanlar Atatürk'ü sevmiyor diye bazı mandafallar hakaret ediyor,  beynine tükürdüklerim",Negatif
her şey insan içindi,Negatif
fırıldak gibi dönen karaktersiz insancıklar,Negatif
Soğuk Savaş feat Fuat Ergin Ezhel amp Şehinşah Anıl Piyancı Domal ibrahim hadi bari Demokrasi iflas Dolara bin ali ,Negatif
kitap okuyun desek okumazsınız şurada 300 tweetlik dedikodu okuyorsunuz abicim bakın olmaz böyle,Pozitif
40 yılın başında dışarıya çıkalım dedik nazar ettiniz hayın orospular,Negatif
beni minimum 5 yıllık arkadaşlarım eleştirebilir,Pozitif
Kürt erkeklerin kalbine giden yol kaçak çaydan geçer.,Pozitif
Yanlış yanlış lü oylama olacakmış yasin gider yarın ,Pozitif
bingölden mutlu ve huzurlu sabahlar yeni günümüz yeni haftamız hayırlı uğurlu olsun,Pozitif
Milletin mutlu aile saadetini kıskanma kancık ,Negatif
Ben doğruları yazdım spamlayanların anasını götünden sikim,Negatif
yok mu bana çikolata alacak bir yiğit,Pozitif
Sizin olmayan karakterinize sokim ,Negatif
 Sana ne birader Suriye nin egemenlik haklarından Sen Suriye nin kahyası mısın Suriye ye istikrar getirecek herşeyi senin d ,Pozitif
Soytari yobazlar ,Negatif
Üzgün iken gülüyoruz diye şizofren mi oluyoruz amk biz gözyaşımızın kıymetini belkı biliyoruz ,Pozitif
şabalak  ömer zaten yerli uçak üretmiyor mu türkiye,Negatif
Şeytan diyor sat evi barkı koy cebine parayı bitene kadar gez.Sonra da göt gibi kal ortada.Karın doyurmaya çalışıyoruz s*ktiğimin dünyasında,Negatif
o zaman  giderken yol üstü beni de al geliyorum ,Pozitif
 Ricardo Quaresma `` sene daha devam etmek istiyorum Siz bir kulüpte bırakmak isteyebilirsiniz ama onların projeler ,Pozitif
Allah kaza bela vermesin ,Pozitif
tüm kardeşlerime hayırlı sabahlar ben yine bolu yolundayım çok şükür,Pozitif
islamda kadın burka giyer yüzünü de kapatı,Pozitif
Semih gibisin yusuf HARİKA ,Pozitif
Kürt Türk kardeştir ,Pozitif
Git varsın seni eller mutlu etsin Konu unutamamak değil unutmak zorunda bırakılmak Kendine iyi bak demişti bakmadım bakamadım ,Pozitif
bu geceki etkinlik konuğum şiwan perver favla sana en uygun bir şarkıtürkü göndereyim,Pozitif
ogrenciler hocalarına memleket durusuna hayran ,Pozitif
"ya ablacım bi siktir git şu söylediğin şeylere kendini nasıl inandırıyor sen ve senin gibiler anlamıyorum... bilinçaltıymıs,ulan sizde zaten sağlıklı bir düşünce,algı yapısı olsaydı böyle seyler düşünmezdiniz.. bitseniz de kurtulsak.",Negatif
""" Çok çalışmaya mecburuz. Çalışmak demek ise boşuna yorulmak terlemek değildir. Zamanın gereklerine göre bilim ve teknik ve her türlü medeni buluşlardan azami derecede yararlanmak zorunludur. ""Biyolog olduk. Çalışmaya devam.",Pozitif
madem bu kadar çok seviyorsunuz gidin mikeın sololarına destek olun iki şarkı ile chester diye ağlaşıp bozmayın sinirimi,Pozitif
onlara bu normal gözüküyor burada da kadına şiddet özendiriliyor. Where is adalet?,Pozitif
Siz anlayana kadar biz anlatmaya ve belgelemeye devam edeceğiz. Bu sistem hukuksuz!,Pozitif
fesadçı gerzek mahlukbeyinsiz hariciişid kafalı zırzop sen git israil ile beraber ol,Negatif
Gücüm yetmiyo,Pozitif
Yarışmanın sefasını bu orospu çocuğu sürdü yemin ederim baksanıza nasıl mutlu,Negatif
Al oku bunu takık ruh hastaları ,Negatif
sofi tukkerin her sarkisi cok basarili,Pozitif
Kaç sene psikiyatri de çalıştım. Şöyle kafayı yemişlik görmedim.,Pozitif
pornocu şerefsizler,Negatif
lemuryalı aşifte azize,Negatif
Kanı bozuk yavşaklar sardı dört bir yanımızı!,Negatif
"Herkes, her şeyi mükemmel biliyor. Herkes uzman, profesör!!",Pozitif
Bir insan ne kadar ezik olabilirki kadın kılığına girip twit atmak hemde müstehcen fotoğraflar bir kadının asla paylaşmayacaği fotolar gelip kafasına göre yapıp birde rt yapıp rt listelerine fav guruplarına sokuyor Siz onu tahmin edebilirsunuz tane hesabı var ,Negatif
senin gibi bronun agzina siciyim oc,Negatif
"Sosyal Medyada iyi küfreden/hakaret eden değil """"Algıyı iyi yöneten"""" kazanır.",Pozitif
"benden söylemesi sana akpden de iş çıkmaz,boşuna yavşama",Negatif
Köpek ,Negatif
 Sikemeyenin karsını ayıp buda sürtük taytım ,Negatif
Bu Amcık Hasta Yanlız,Negatif
 Bu sitenin yarısı seks diğer yarısı ölmek istiyo Ortası hiç yok ,Pozitif
"Antik Yunanda bilgeliğin, Antik Mısırda uygarlığın, Osmanlıda özellikle Mimar Sinanın sanatının sembolü baykuşlar nasıl günümüzde uğursuzluk sembolü oldu anlayamıyorum.",Pozitif
 Köpeğini bile kimseye emanet edemeyeceğiniz igrenç bir çağ düşünün İşte biz tam o iğrençliğin içerisinde yaşıyoruz,Pozitif
"Sakarya Hendekte patlamada hayatını kaybeden Havva Çelikin eşi Salih Çelik: Milleti kandırıyorlar, algı operasyonu yapıyorlar, dört kişi öldü diyorlar. Ben hastanedeyken kaç tane ceset geldi",Pozitif
bir bebeğin doğduğu  an kadar güzel hiç bir şey yok,Pozitif
yansimalar konseri,Pozitif
hayırlı geceler,Pozitif
bunun galasında sinema salonunu tarasak ülkenin iq ortalaması artar,Pozitif
allah seni benim sana azmam için yaratmış olabilir mi sadece soruyorum ,Pozitif
Okuldaki salaklara karşı ben; ,Pozitif
cerez tüket cüce yürüü,Negatif
Mukemmel gorunuyor offfff Foto sahibi Mesaja gel ozele tanışalım gavat oglu ,Negatif
Önden buyrun ayak altında dolaşmayın.,Pozitif
rimel sürerkenmakyaj yaparken gösterdiğim ciddiyeti hayata gösterseydim şimdi çok başka noktadaydımnet,Pozitif
Koocaaaman bir aile oldukk,Pozitif
abv bu nasıl kahvaltı aq,Negatif
işte tarkovskiye göre edebiyatla sinema arasındaki benzerlik ve farklar,Pozitif
Bir de domal ay pardon bayıl istersen ,Negatif
bizler salatada salyangoz yerken sizler doğa kolejini satın aldınız.,Pozitif
Aşırı iyi,Pozitif
Bütün okul sınav derdinde bizimki de arada doğum gününü kutlatmaya çalışıyor,Pozitif
ACABA HANGİ ARAP ŞEYHİNE ARAZİ AÇILIYOR,Pozitif
Ya harbi sikicem seni he her yorumdasın tamam amk en gsli sensin sokayım küflü amcığına siktir git hadı orospu çocugu ,Negatif
Adam bin dedim dese bile sen yok olur mu dememişsinizdir diyeceksin Avukatlık teklifi mi geldi yoksa ,Pozitif
yaptığım 4 kase pudingi kimselere bırakmadan yedim mutluyum,Pozitif
 barismrtyagci Bela geliyor o taraflara ,Pozitif
Aynen boşver Aslında ona da acımak lazım salak olmak zor olsa gerek ,Negatif
özlüyorum gidiyor musun?,Pozitif
Kancık Musti tasmalı enik ecdadını s tim gibi ifadeler ehli sünnet şuur ve hassasiyetine ait bir mümine yakışmadığı gibi karşı tarafa da zulme şiddete uğramış mazlum profili çizdirir Tenkid yapılacaksa ilmi metod en etkili olandır ,Negatif
 Alper Canıgüz ün romanı Cehennem Çiçeği hakkında yazdım Ertelenen yetişkinliğin çocuğu | Anıl Ceren Altunkanat ,Pozitif
bismillahirahmanirahim yaallah hayırlı sabahlar hayırlı günler bütün akdava arkadaşlarıma selamlar sevgiler saygılar sunuyor,Pozitif
Kışın orada da çıkardılar bir büyük projeye yetecek yangını,Pozitif
Orospu cocugu allahım karşıma çıkarma bunu öldürebilirim sinirle,Negatif
öyle güzelsin ki kuş koysunlar yoluna,Pozitif
onu ancak senin gibi hıyarlar yapar,Negatif
Kaç maçtır sırıtmadan takır takır top oynayıp sadece bir hata yaptı diye faturayı Rıdvan kesip ertesi maç kesik atan sergen hoca yakışmadı,Pozitif
"Antalya'da, bir sitenin havuzundaki çocukları izlemek için çöp konteynerinin üzerine çıkan 10 yaşındaki kağıt toplayıcısı M.H., fotoğrafının sosyal medyada paylaşılması üzerine Konyaaltı Belediyesi ekipleri tarafından kardeşleriyle birlikte havuza götürüldü.",Pozitif
Ya artık suriyelileri benimsettiler amk yakında nu vatan onların derler bunlsrdan her şey beklenir satılık şerefsizler ,Negatif
olum bu bildiğin barzo  lan,Negatif
Yakışıklı oldugunuz kadar vay anasını avradanısınızda furkan bey,Pozitif
Bu ulke senin kadar oçunu gormedi,Negatif
size ne amk,Negatif
direk orospu çocuğu diyeceğim ama diyemiyorum,Negatif
Gram Altın 400 tl olmuş.  Malzeme müh arkadaşımız var o kadar düştüğümüz duruma bak  iş yine başa düştü.,Pozitif
"Aklım almıyor bir insan köpeğe niye tecavüz eder? Nasıl bir yokluk ki onu cinsel açlığı için kullanır? Tipine baksan düzgün biri sanırsın şerefsiz,adi  sapık.Benim artık kadın cinayeti, hayvan tecavüzü duyup kahrolacak gücüm kalmadı.Radikal cezalar gelsin! ",Negatif
"Datça limanını bazen Carettalar ziyaret eder, ""evet hala temiz"" deyip yollarına devam ederler.",Pozitif
 Sarıkla cübbeyle işi olan yobazdır dediler yeri geldiğinde meydanlara çıkıp ben de bu vatanın sahibiyim dedin Sen yaptın ,Pozitif
T C halkının boş tarafı Ayasofya ya camii oluyor diye `` Osmanlı diriliyor Yunan kuduruyor diye gezmesi Aslında olan ,Pozitif
dinle ağaçlı yoldan gelenleri mutlak aşkı duyacaksın,Pozitif
Sayımız 900 Küsür Devlete ne yükümüz olabilir,Pozitif
 liselihatunx Hatay da her daim seks isteyen sınırsızve istekli aşağılık fahişe var ise dm ye ,Negatif
Evde köpek mi olur diyen babalar,Pozitif
Her şeye rağmen en önemlisi nezaket ve centilmenlik,Pozitif
çok pişman olacağın şeyler yapıyorsun yap bakalım,Pozitif
"Yıldız dışında en çok Uludağ için istikrarlı şikayet duydum ben yıllardır, ikna oldum mesela bok gibi iş yaptıklarına",Pozitif
Seni kalbimde ağırlamak isterim,Pozitif
Domalmasını iyi biliypr harika domal ış ,Negatif
Bu bora şey demiyormuydu evrim Barış hakkında herşeyi söyler noldu elinizde patladı anlayın Aq anlayın Barış kimseye bişey yapmadı herkese temiz  kalbiyle yanaştı,Pozitif
tam bir kaltak aşırı sinirlendim şuan,Negatif
artık paramız kadar mı paramız kadar mı kanuşmalıyız anne,Pozitif
Bir çok sokağımızda çalışma var,Pozitif
"Hatırlayan benimle yaşıttır, hafızası da sağlamdır ",Pozitif
düsmanıma bile kin tutmam ama sürekli yanında oldugum destek cıktıgım biri beni ilk fırsatta harcayınca,Pozitif
"Yaşadığınız ilişkide sizi incitmekten çekinen, yüzünüzü ve gönlünüzü güldürürken kendisi de mutlu olan",Pozitif
