tweet,sentiment
"benden söylemesi sana akpden de iş çıkmaz,boşuna yavşama",Negatif
Köpek ,Negatif
 Sikemeyenin karsını ayıp buda sürtük taytım ,Negatif
Bu Amcık Hasta Yanlız,Negatif
 Bu sitenin yarısı seks diğer yarısı ölmek istiyo Ortası hiç yok ,Pozitif
"Antik Yunanda bilgeliğin, Antik Mısırda uygarlığın, Osmanlıda özellikle Mimar Sinanın sanatının sembolü baykuşlar nasıl günümüzde uğursuzluk sembolü oldu anlayamıyorum.",Pozitif
 Köpeğini bile kimseye emanet edemeyeceğiniz igrenç bir çağ düşünün İşte biz tam o iğrençliğin içerisinde yaşıyoruz,Pozitif
"Sakarya Hendekte patlamada hayatını kaybeden Havva Çelikin eşi Salih Çelik: Milleti kandırıyorlar, algı operasyonu yapıyorlar, dört kişi öldü diyorlar. Ben hastanedeyken kaç tane ceset geldi",Pozitif
bir bebeğin doğduğu  an kadar güzel hiç bir şey yok,Pozitif
yansimalar konseri,Pozitif
hayırlı geceler,Pozitif
bunun galasında sinema salonunu tarasak ülkenin iq ortalaması artar,Pozitif
allah seni benim sana azmam için yaratmış olabilir mi sadece soruyorum ,Pozitif
Okuldaki salaklara karşı ben; ,Pozitif
cerez tüket cüce yürüü,Negatif
Mukemmel gorunuyor offfff Foto sahibi Mesaja gel ozele tanışalım gavat oglu ,Negatif
Önden buyrun ayak altında dolaşmayın.,Pozitif
rimel sürerkenmakyaj yaparken gösterdiğim ciddiyeti hayata gösterseydim şimdi çok başka noktadaydımnet,Pozitif
Koocaaaman bir aile oldukk,Pozitif
abv bu nasıl kahvaltı aq,Negatif
işte tarkovskiye göre edebiyatla sinema arasındaki benzerlik ve farklar,Pozitif
Bir de domal ay pardon bayıl istersen ,Negatif
bizler salatada salyangoz yerken sizler doğa kolejini satın aldınız.,Pozitif
Aşırı iyi,Pozitif
Bütün okul sınav derdinde bizimki de arada doğum gününü kutlatmaya çalışıyor,Pozitif
ACABA HANGİ ARAP ŞEYHİNE ARAZİ AÇILIYOR,Pozitif
Ya harbi sikicem seni he her yorumdasın tamam amk en gsli sensin sokayım küflü amcığına siktir git hadı orospu çocugu ,Negatif
Adam bin dedim dese bile sen yok olur mu dememişsinizdir diyeceksin Avukatlık teklifi mi geldi yoksa ,Pozitif
yaptığım 4 kase pudingi kimselere bırakmadan yedim mutluyum,Pozitif
 barismrtyagci Bela geliyor o taraflara ,Pozitif
Aynen boşver Aslında ona da acımak lazım salak olmak zor olsa gerek ,Negatif
özlüyorum gidiyor musun?,Pozitif
Kancık Musti tasmalı enik ecdadını s tim gibi ifadeler ehli sünnet şuur ve hassasiyetine ait bir mümine yakışmadığı gibi karşı tarafa da zulme şiddete uğramış mazlum profili çizdirir Tenkid yapılacaksa ilmi metod en etkili olandır ,Negatif
 Alper Canıgüz ün romanı Cehennem Çiçeği hakkında yazdım Ertelenen yetişkinliğin çocuğu | Anıl Ceren Altunkanat ,Pozitif
bismillahirahmanirahim yaallah hayırlı sabahlar hayırlı günler bütün akdava arkadaşlarıma selamlar sevgiler saygılar sunuyor,Pozitif
Kışın orada da çıkardılar bir büyük projeye yetecek yangını,Pozitif
Orospu cocugu allahım karşıma çıkarma bunu öldürebilirim sinirle,Negatif
öyle güzelsin ki kuş koysunlar yoluna,Pozitif
onu ancak senin gibi hıyarlar yapar,Negatif
Kaç maçtır sırıtmadan takır takır top oynayıp sadece bir hata yaptı diye faturayı Rıdvan kesip ertesi maç kesik atan sergen hoca yakışmadı,Pozitif
"Antalya'da, bir sitenin havuzundaki çocukları izlemek için çöp konteynerinin üzerine çıkan 10 yaşındaki kağıt toplayıcısı M.H., fotoğrafının sosyal medyada paylaşılması üzerine Konyaaltı Belediyesi ekipleri tarafından kardeşleriyle birlikte havuza götürüldü.",Pozitif
Ya artık suriyelileri benimsettiler amk yakında nu vatan onların derler bunlsrdan her şey beklenir satılık şerefsizler ,Negatif
olum bu bildiğin barzo  lan,Negatif
Yakışıklı oldugunuz kadar vay anasını avradanısınızda furkan bey,Pozitif
Bu ulke senin kadar oçunu gormedi,Negatif
size ne amk,Negatif
direk orospu çocuğu diyeceğim ama diyemiyorum,Negatif
Gram Altın 400 tl olmuş.  Malzeme müh arkadaşımız var o kadar düştüğümüz duruma bak  iş yine başa düştü.,Pozitif
"Aklım almıyor bir insan köpeğe niye tecavüz eder? Nasıl bir yokluk ki onu cinsel açlığı için kullanır? Tipine baksan düzgün biri sanırsın şerefsiz,adi  sapık.Benim artık kadın cinayeti, hayvan tecavüzü duyup kahrolacak gücüm kalmadı.Radikal cezalar gelsin! ",Negatif
"Datça limanını bazen Carettalar ziyaret eder, ""evet hala temiz"" deyip yollarına devam ederler.",Pozitif
 Sarıkla cübbeyle işi olan yobazdır dediler yeri geldiğinde meydanlara çıkıp ben de bu vatanın sahibiyim dedin Sen yaptın ,Pozitif
T C halkının boş tarafı Ayasofya ya camii oluyor diye `` Osmanlı diriliyor Yunan kuduruyor diye gezmesi Aslında olan ,Pozitif
dinle ağaçlı yoldan gelenleri mutlak aşkı duyacaksın,Pozitif
Sayımız 900 Küsür Devlete ne yükümüz olabilir,Pozitif
 liselihatunx Hatay da her daim seks isteyen sınırsızve istekli aşağılık fahişe var ise dm ye ,Negatif
Evde köpek mi olur diyen babalar,Pozitif
Her şeye rağmen en önemlisi nezaket ve centilmenlik,Pozitif
çok pişman olacağın şeyler yapıyorsun yap bakalım,Pozitif
"Yıldız dışında en çok Uludağ için istikrarlı şikayet duydum ben yıllardır, ikna oldum mesela bok gibi iş yaptıklarına",Pozitif
Seni kalbimde ağırlamak isterim,Pozitif
Domalmasını iyi biliypr harika domal ış ,Negatif
Bu bora şey demiyormuydu evrim Barış hakkında herşeyi söyler noldu elinizde patladı anlayın Aq anlayın Barış kimseye bişey yapmadı herkese temiz  kalbiyle yanaştı,Pozitif
tam bir kaltak aşırı sinirlendim şuan,Negatif
artık paramız kadar mı paramız kadar mı kanuşmalıyız anne,Pozitif
Bir çok sokağımızda çalışma var,Pozitif
"Hatırlayan benimle yaşıttır, hafızası da sağlamdır ",Pozitif
düsmanıma bile kin tutmam ama sürekli yanında oldugum destek cıktıgım biri beni ilk fırsatta harcayınca,Pozitif
"Yaşadığınız ilişkide sizi incitmekten çekinen, yüzünüzü ve gönlünüzü güldürürken kendisi de mutlu olan",Pozitif
tudoristifa buraya kadarmış beyinsiz tudor artık siktir olup gidebilirsin,Negatif
 ___Cinar vekilince Sen anlamazsın dayım Sana dayı tavsiyesi Saçlarına iyi bak senin bütün dünyan onlar Anlamadığın bilmediğin her mevzuya dalma boğulursun çıkamazsın ,Negatif
baloda sevdiğim çocukla dans etmeme izin vermediğin için teşekkürler yelloz,Negatif
Sikem gururunu ,Negatif
Panoromalarda en iyilerden bahsedilirken sürekli Cemal Can dan bahsedilmesi tırnaklarıyla kazıyarak yaptı bu başarıyı,Pozitif
benim başım ağrıdı yaaağğğ,Pozitif
farkındalık yaratıcam diye iyice orospu çocuğu oldunuz çıktınız,Negatif
`` Allah rızası için olmayan her şey eriyip çürümeğe mahkumdur ,Pozitif
tatilse tatil,Pozitif
baston yutanlara götüne koltuk değmeği kaçanlara cüce sevgilisi olanlara şişko ve koca yüreklilere yer veriniz,Negatif
Öffff bi foto atalim dedik mal mal alintilamayin,Negatif
Hele sen bi domal ,Negatif
Soytari Rospu lar Ne zaman sanatçı oldu ,Negatif
 den beri okunuyor dan beri dört minareden birden ,Pozitif
akp genel başkanı acilen bu ahlaksızlık yuvasını kapatmalı ,Negatif
ağzında ki baklayı çıkarmış ha şöyle yola gel,Negatif
lan at kafali dün statta kim vardi çarşi yokmuydu,Negatif
herkese iyi geceler sana değil mervelere gidip vermelere giden kız ve arkadaşa borç verdim diyip karıya giden lavuk,Negatif
ulen kancık o resmin gerçeği burda bu bir ihbardır EmniyetGM SiberSuclar ,Negatif
Twitlerimi ben yazıyorum ama sıkışıp kıvırmak zorunda kalırsam eğer;,Pozitif
bize ne izletiyor bunlar ,Pozitif
git artık gelsen de neye yarar,Pozitif
sene açmasınlar bence tek bu dönem kurtarmaz Abi siz ne kullanıyorsunuz bu kafadan ben de istiyorum Koca yıl online demek milyonlarca kişi neler kaybedecek demek hiç düşünmüyor musunuz bu ne yaa ,Pozitif
Ya adam ciddi ciddi mesai ayırıyo beni takip ediyo ben takip edince geri çekiyo sonra bi daha ediyo ben çekince bidaha çekiyo zorla beni takipçisi yapmaya çalışıyo işini enerjini sikem ya ,Negatif
Orwell ilk başta diyor ki koyam kitabın adını sonra diyoki sarmaz Sonra diyor sene abi şuan bari tersten yazıyım son sayıyı sonra diyo ,Pozitif
gebeş işte boş atıyo tinerci gebeş,Negatif
90 dakikada gelen gol gibi güzelsin,Pozitif
değince akla ilk gelen kardeş ama Kürtçe tabela yasak Kürtçe yazı yazmak yasak Kürtçe eğitim yasak Kürdün belediyesi iradesi yasak Elhamdulillah din kardeşiyiz müslümanız bunada şükür yaşamamıza nefes almamıza müsade var lütfediyor var ol ,Pozitif
mevsimlere aşık olunacaksa o ilkbahar olmalıdır,Pozitif
valla sana diss atacaktım ama onu bile hak etmiyorsun bücür,Negatif
regl olmak ağrıyı saymazsak beni mutlu ediyo çünkü eve bir sürü çikolata dondurma alıyolar,Pozitif
sen ne kadar bücür bişey mişsin öyle,Negatif
Çekik gözünü siktiğim maymununa bak hele bunları besleyenin amına koyam ,Negatif
Tipsiz erkekleri görmüşümdür shsksks ,Negatif
tu bana nazar değmesin,Pozitif
O derse gelmedik,Pozitif
Bu sikikler dövme yaptırdı diye dinine düşkün olamaz falan sanıyor amına koyduğum götveren çomarları,Negatif
 her şeyden uzaklaşmak isteyip en fazla balkona çıkabilmek ,Pozitif
Fetö terör örgütü siyonist Yahudi uşakları sakladığınız ülkelerde Can çekişe çekişe ölünü inşallah ölümünüz normal olmasın debelene debelene günlerce Can çekişerek ölen inşallah pislikler bir daha bu ülkeye gelmeyin gelemezsiniz zaten siz bu ülkeye ait değilsiniz Türk kanı yok ,Negatif
Bu tagı açanların beynini arıyorumdur,Pozitif
taş kağıt makasa forma kaybeden maldır amk hayvan gibi çocuksun döv al,Negatif
manitaya nude atmisiz da nude atman degil o guveni kazanmam beni cok mutlu etti demis gibi bi gun orospu cocugu az ovsene dunya guzelim senden guzeli yok cok fenayim desene amck,Negatif
 Yunan medyası çılgına dönmüş olanlara inanamıyorlarmış bir kelime de onlara edelim Hayyalessaleh siz de birşey diyor mu ,Pozitif
Volkan Uzun denilen şahıs şu an Esat Karakolunda değil. Esat Karakolunun önündeyiz. Tam bir bilgi de alamadık. Duyarlı insanlar burada. Öldürülen köpeği o canı savunacağız. O katil serbest kalmasın diye tüm mücadelemiz.,Pozitif
Bu özel hediyen için çok teşekkürler,Pozitif
bakın martta kocam senedır içerıde dıyen bu bayan temmuz ayında hamıleyım kıramı odeyemıyorum açım dıye para dılenıp mılletın duygularını sömürüyor bugun enayı degılız kardeşim desek bebesı aclıkdan mı ölsün dıye linc ederler burda bızı sagduyu pıskopatları ,Negatif
Bu cakma milliyetciler hesaplarini kapatmamislarmiydi  dolar sevenler ?,Negatif
yarrak gibi adamlar blok,Negatif
şu götünü hizlandir biraz sersem gibi sahada dolaşiyo,Negatif
 Bu namussuzluğun ne ilk ne de yeni Yanına bırakmayız istedim bilmeni Kancık köpeklerin akıttığı meni Alçaksın Hai ,Negatif
Alkole gelen son zamlardan sonra endüstriyel biyoteknolojideki ilgi alanım bilin bakalım hangi alana kaydı,Pozitif
Türk Futbolunun  foseptik çukurlarının şikeden dolup patladığı gün,Negatif
dinazor zirzop pezvenkler,Negatif
ozan güvenin ifadesini okudum. feridun abiyi ararken daha mantıklı şeyler söylemişti.,Pozitif
Kadın zaten güzeldi Rakı ile dahada güzelleşti ,Pozitif
yaya geçitinden çek arabanı andaval,Negatif
Bizi yıldırmaya çalıştıkları şeylerle aslında bizi gaza getirmeleri ? Oylamayı açın YARGI DAĞITACAĞIZ.,Pozitif
Gözlerimin dolu dolu çalıştığı  hergün mide ağrısı ve bulantısı yaşadığım günler hoşgelmedin. Gelme. Git.,Pozitif
 erkanceylin Hakkında tekrar yakalama kararı çıkartıldığını neden söylemiyorsun lan fetöcü pezevenk Sizin gibilerin kumpasina dahil olmaktansa intiharı tercih eden şerefli bir subaydı ,Negatif
 İlk defa mantıklı konuşan trabzonlu gördüm ,Pozitif
yo siktir git amcık,Negatif
Biz sanıyorduk ki Atatürk olduğu için bazılarımız namuslu doğduk.Ama aramızda oruspu çocukları varmış.,Negatif
haadi bi siktir,Negatif
Mal o zaman chp mi iktidarı amk ,Negatif
Çok sinirlerimi bozuldu çokkk rusya devreye girip arabulucu olmaya kalkıyor köpek rusya bu itleri üzerimize salmadıysa bende birseyden anlamıyorum allah belanızı versin Şehitlerimize Alllahtan rahmet diliyorum bu sürec bizim aleyhimize dönmeli cok sinirlym ya delircm ,Negatif
bu kızlar spora giderken niye makyaj yapıyor aq,Negatif
Allah kimin emeği geçtiyse onlardan razı olsun Kral harekettir Yunan deniz suyu istiyor ise Gelelim ,Pozitif
müziğin her notasını ruhunun en derininde hissetmek,Pozitif
"Atam Hayatta en hakiki mürşit ilimdir, fendir. İlim ve fenin dışında mürşit aramak gaflettir, dalalettir. deyince ben de fizikçi oldum.",Pozitif
ALLAHIN ADALETİ ŞAŞMAZ ,Pozitif
ilk olarak türkiye de pek olmasada arap toplumunda sünni kesimde şii caferilere kafir gözüyle bakarlar onlar için şii yahudi yada hristiyandan farkı yoktur keza aynı durum şii dünyası için geçerli şiiler sünnileri tekfirci ve ehli beyt düşmanı olarak görürler ,Pozitif
"Kızımı uyutmaya çalışıyorum, dönüp bana anne bis napiyos diyo... bilmiyorum kızım deniyorum işte bi şeyler.",Pozitif
 Kafir,Negatif
"Memlekette tüm AVMler açılmış, plajlar dolmuş, lig maçları başlamış, pazarlar kurulmuş ve herkes sokakta iken 65 yaş üstünü eve tıkmanın bir anlamı var mı? Hepimizden daha dikkatli ve bilinçli olan bu gurubu üzmeyelim artık, kaldıralım yasağı",Pozitif
bilgisayar muhendisiyim ben takıldığında bende yardımcı olabilirim bazı konularda istersen,Pozitif
Aşık Mahuni Şerif Kıbrıs Barış Harekatı'nı desteklediği için Doğu Perinçek tarafından tehdit edilmiştir. Doğu Perinçek Kıbrıs Barış Harekatı'nın işgal olduğunu nitelendirmektedir. Mahzuni Şerif de ''Bana Dönek Demiş İtin Birisi'' adlı türküsünü buna ithafen yazmıştır.,Pozitif
ya sizin o orospu gönlünüzü siksinler tamam mı,Negatif
ne çok angut var,Negatif
"Mantığımızı önceleyelim, objektif bir şekilde bakalım. Bilimi sağ ve sol diye ayırmayalım. Kutuplaşmamızı isteyenlerin planlarını boşa çıkaralım. Bir olalım, birlik olalım ve her türlü bilimsel çalışmanın bir yerde matematiğe muhtaç olduğunu kabul edelim.",Pozitif
Mahalle yanarken orospu saçını tararmış ,Negatif
ayaklanmamiz gereken bir ton olay var.. sen gelmis magnum neden 34tl.. ne diyebilirim ki,Pozitif
Teslim almayacaksın öldüreceksin,Negatif
"Halay başı out gözlemci in... Bilim Kurulu Üyesi ""artık müdahale olacak"" dedi",Pozitif
insanı insan yapan içindeki imandır rabbim doğru yoldan ayırmasın,Pozitif
Bu tablo 10 hazirandan,Pozitif
hak aramak iyidir adalet istemek iyidir demokrasi demek iyidir milletin iyiliğine katkı yapmak daha da iyidir,Pozitif
güzel şarkı,Pozitif
amcik mes beni engelledi bi kafam rahatladı keske önceden ben yapsaymısım,Negatif
izlemedim izlemek gibi bir niyetimde yok bu sene ki survivor bana yetti exatlon hic cekemem ,Pozitif
lanetlenmi ş kavim,Negatif
söylenilen sözler kalıyor şu kahpe dünyada herşeyden önemlisi de kimse bunun farkında değil,Pozitif
kocaeliden genç gavat karını bizim salona bırak gece amı götü dağılmış şekilde geri al ,Negatif
Siz anca sağ elinize saplarsınız sikikler,Negatif
gediz deltası kuş cennetine otoban yol köprü projesi yapılmaz,Pozitif
haysiyetsiz bir insansın vesselam,Negatif
yazıyorum şurada dursun,Pozitif
yalanina sokim ,Negatif
kahpe götünü domal sokacak yarak bulursun kahpe,Negatif
 Kelebek te şimdi ayda TL taksitle Yatak odanızı yenilemenin tam zamanı Sosyal Hayata Destek Paketi ile şık ve rahat,Pozitif
psikiyatriste gerçek hastalar gitmez gerçek hastaların hasta ettikleri kişiler gider demişti,Pozitif
Simdi geber,Negatif
 Durup düşünmeye zamanın olur mu Yitirmeden anlamaz insan Sevdiklerin yolun sonunda ,Pozitif
tebrikler ama düğün yarın değilmiydi,Pozitif
Otobüste yaşlı diye yer verdiğim teyze kalabalık otobüste inmeye çalışırken böyle bi şeye dönüşüyo istisnasız ya ,Pozitif
Bu kadar mutluyum anlatamam ,Pozitif
Finalde Acun Ilıcalı yı unutmayıp yarı siyah tişört giyen koca yürekli Orkun ,Pozitif
"Netflix ne siyasi düzeyde AK Parti ile ne de resmî düzeyde İletişim Başkanlığı ile görüştü. Türkiyeden gitmeyi neden düşünsünler? Netflix'in daha derin işbirliği ile Türk kültürüne, dönük daha yüksek hassasiyet göstereceğine inanıyorum.",Pozitif
Aşk bir boktur ye soktur ,Negatif
Aynen puşt ,Negatif
Hayırlara vesile olur inşallah ,Pozitif
 Bak Bu kızı evinin önünde hiç tanımadığı bir kaçak mahkum kalbinden bıçaklayarak öldürdü Sesini çıkarmaya fırsatı olamadı,Pozitif
iki şehirden nefret ediyorum biri izmir diğeri de balıkesir atom bombası olsa bu iki ile atarım djkd ,Negatif
Mini etek mi giymişti? Gece geç saatte sokakta mıydı? Cilveli miydi? Hayır diyordu ama naz mı yapıyordu? Tecavüz için yüzlerce bahaneniz vardı. Şimdi bahaneniz neydi? ,Pozitif
z kuşağı ve gri bölge tam da bir boomer tarafından birbiriyle eşleştirilebilirdi siz bence temiz temiz z kuşağına kedi köpek muamelesi yapıp ne yer ne içerler konuşmaya devam edin çünkü belli ki haklarında bunun dışında bir şey konuşacak kadar hakim değilsiniz konuya ,Pozitif
